method,split,task,regime,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_task_equivalence_f1,ci95_task_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_violation,ci95_contact_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_data_efficiency_proxy,ci95_data_efficiency_proxy,groups
aggressive_augmentation_policy,nominal,peg_insertion,tool_affordance_swap,0.6344,0.0501,0.5646,0.0333,0.2602,0.0358,0.3605,0.03,0.1837,0.0287,0.1105,0.0202,0.0969,0.0246,0.1088,0.053,0.1139,0.0233,0.5,0.031,7
aggressive_augmentation_policy,nominal,tool_use,camera_viewpoint_shift,0.6616,0.0254,0.5986,0.0355,0.2194,0.0446,0.3571,0.0334,0.0697,0.0206,0.0595,0.0072,0.0459,0.0206,0.0697,0.0156,0.1207,0.0224,0.5102,0.0307,7
aggressive_augmentation_policy,nominal,tool_use,lighting_background_shift,0.6786,0.0507,0.5901,0.0609,0.2279,0.0336,0.3605,0.0359,0.068,0.0182,0.051,0.0313,0.0408,0.0209,0.0748,0.0132,0.1429,0.021,0.5289,0.0313,7
aggressive_augmentation_policy,nominal,tool_use,material_friction_swap,0.5952,0.026,0.534,0.0495,0.2551,0.0238,0.3452,0.0239,0.1718,0.0313,0.102,0.0209,0.1071,0.0288,0.119,0.0114,0.1207,0.0281,0.5357,0.0475,7
aggressive_augmentation_policy,nominal,tool_use,mirror_handed_contact,0.5918,0.0321,0.5561,0.0493,0.2789,0.0416,0.3793,0.0252,0.182,0.0296,0.1003,0.0292,0.1054,0.0241,0.1003,0.0269,0.1071,0.0169,0.5085,0.0344,7
aggressive_augmentation_policy,nominal,tool_use,se2_pose_transform,0.6684,0.0339,0.5748,0.0232,0.1973,0.0221,0.3776,0.0348,0.0901,0.0317,0.0629,0.0348,0.0561,0.0195,0.0646,0.0152,0.1463,0.0313,0.551,0.0471,7
aggressive_augmentation_policy,nominal,tool_use,temporal_order_reversal,0.5799,0.0208,0.5595,0.0279,0.2432,0.0337,0.3486,0.0516,0.2109,0.034,0.1003,0.0274,0.0918,0.0111,0.1122,0.0283,0.1548,0.0345,0.5187,0.0168,7
aggressive_augmentation_policy,nominal,tool_use,tool_affordance_swap,0.6412,0.0622,0.5561,0.0333,0.2449,0.0557,0.3844,0.0457,0.199,0.0268,0.0867,0.0329,0.0816,0.0257,0.1173,0.0358,0.1378,0.0168,0.5442,0.0355,7
aggressive_augmentation_policy,valid_geometric_shift,cable_routing,camera_viewpoint_shift,0.585,0.032,0.585,0.0389,0.2109,0.0313,0.3265,0.0317,0.102,0.0152,0.0442,0.0208,0.0782,0.016,0.0731,0.0107,0.1888,0.0448,0.5221,0.0433,7
aggressive_augmentation_policy,valid_geometric_shift,cable_routing,lighting_background_shift,0.6293,0.0148,0.5833,0.0398,0.2092,0.0317,0.3452,0.0326,0.0425,0.0254,0.0476,0.0144,0.051,0.0195,0.0714,0.0169,0.1344,0.0182,0.5051,0.0606,7
aggressive_augmentation_policy,valid_geometric_shift,cable_routing,material_friction_swap,0.5782,0.0435,0.534,0.0365,0.2364,0.029,0.3776,0.0452,0.2143,0.0429,0.131,0.0279,0.1548,0.0301,0.1395,0.0337,0.148,0.0243,0.5238,0.0447,7
aggressive_augmentation_policy,valid_geometric_shift,cable_routing,mirror_handed_contact,0.5544,0.0602,0.5527,0.0416,0.2381,0.0345,0.3401,0.0488,0.2194,0.0337,0.1378,0.0296,0.1344,0.0253,0.1361,0.0352,0.1684,0.0339,0.483,0.0259,7
aggressive_augmentation_policy,valid_geometric_shift,cable_routing,se2_pose_transform,0.6497,0.0259,0.5867,0.0282,0.216,0.0276,0.3605,0.0359,0.0986,0.0282,0.068,0.022,0.0544,0.0249,0.0884,0.0183,0.1548,0.0283,0.5357,0.0349,7
aggressive_augmentation_policy,valid_geometric_shift,cable_routing,temporal_order_reversal,0.5765,0.041,0.5493,0.0312,0.2432,0.0196,0.3435,0.0347,0.2296,0.037,0.1071,0.0228,0.1276,0.0182,0.1565,0.0206,0.165,0.0219,0.466,0.0294,7
aggressive_augmentation_policy,valid_geometric_shift,cable_routing,tool_affordance_swap,0.5799,0.0566,0.4949,0.0233,0.2585,0.037,0.3316,0.0307,0.1939,0.0325,0.1207,0.0206,0.1497,0.0254,0.1344,0.0253,0.1667,0.0314,0.534,0.0307,7
aggressive_augmentation_policy,valid_geometric_shift,drawer_opening,camera_viewpoint_shift,0.631,0.0288,0.5782,0.0227,0.216,0.0382,0.3452,0.0349,0.0731,0.0119,0.0476,0.0169,0.0527,0.0123,0.0901,0.0233,0.1344,0.0248,0.5493,0.0599,7
aggressive_augmentation_policy,valid_geometric_shift,drawer_opening,lighting_background_shift,0.6514,0.0449,0.5629,0.0333,0.2143,0.0394,0.3163,0.0384,0.0714,0.0297,0.0612,0.0246,0.0204,0.0098,0.0816,0.0172,0.1463,0.0282,0.534,0.0336,7
aggressive_augmentation_policy,valid_geometric_shift,drawer_opening,material_friction_swap,0.5765,0.037,0.5391,0.0383,0.2245,0.0343,0.352,0.0416,0.2177,0.0232,0.1241,0.0329,0.1395,0.0141,0.1054,0.0224,0.1667,0.0249,0.5017,0.0393,7
aggressive_augmentation_policy,valid_geometric_shift,drawer_opening,mirror_handed_contact,0.5323,0.0422,0.5408,0.0407,0.2228,0.0403,0.3367,0.0443,0.2228,0.0639,0.1344,0.0419,0.1105,0.0141,0.1701,0.0268,0.1531,0.023,0.5068,0.0446,7
aggressive_augmentation_policy,valid_geometric_shift,drawer_opening,se2_pose_transform,0.6582,0.0253,0.5442,0.0463,0.2007,0.0402,0.3333,0.0398,0.0969,0.0148,0.0748,0.0263,0.0493,0.0129,0.0748,0.0167,0.1582,0.0253,0.5068,0.0287,7
aggressive_augmentation_policy,valid_geometric_shift,drawer_opening,temporal_order_reversal,0.5799,0.0208,0.534,0.0535,0.2874,0.0299,0.3197,0.0421,0.2466,0.0309,0.1139,0.0317,0.1276,0.0337,0.1463,0.0291,0.131,0.0161,0.5,0.031,7
aggressive_augmentation_policy,valid_geometric_shift,drawer_opening,tool_affordance_swap,0.5986,0.0348,0.5374,0.0396,0.2534,0.0366,0.3469,0.0369,0.2381,0.0414,0.1293,0.0156,0.1514,0.0434,0.131,0.0222,0.1463,0.0317,0.4915,0.0474,7
aggressive_augmentation_policy,valid_geometric_shift,mobile_pick_and_place,camera_viewpoint_shift,0.619,0.0326,0.5782,0.0221,0.2024,0.0364,0.3452,0.0326,0.085,0.0257,0.0629,0.0189,0.0374,0.0119,0.0697,0.0148,0.1395,0.0226,0.4728,0.0337,7
aggressive_augmentation_policy,valid_geometric_shift,mobile_pick_and_place,lighting_background_shift,0.6446,0.0236,0.5935,0.0358,0.2075,0.0287,0.3469,0.0402,0.0578,0.0172,0.0408,0.0143,0.0391,0.0174,0.085,0.0332,0.1582,0.0304,0.4609,0.0419,7
aggressive_augmentation_policy,valid_geometric_shift,mobile_pick_and_place,material_friction_swap,0.5408,0.0609,0.5357,0.0469,0.2262,0.0249,0.3316,0.0316,0.2296,0.0237,0.131,0.0394,0.1207,0.0358,0.1412,0.029,0.1429,0.0249,0.5221,0.0299,7
aggressive_augmentation_policy,valid_geometric_shift,mobile_pick_and_place,mirror_handed_contact,0.5748,0.0273,0.5697,0.043,0.2517,0.0389,0.3282,0.0381,0.1905,0.0197,0.1037,0.0132,0.1412,0.0241,0.1207,0.0281,0.1446,0.0224,0.4813,0.0238,7
aggressive_augmentation_policy,valid_geometric_shift,mobile_pick_and_place,se2_pose_transform,0.6429,0.042,0.5595,0.0475,0.2007,0.0119,0.352,0.0506,0.1037,0.0329,0.0595,0.0153,0.0544,0.0168,0.0935,0.0246,0.1344,0.0278,0.5238,0.0306,7
aggressive_augmentation_policy,valid_geometric_shift,mobile_pick_and_place,temporal_order_reversal,0.619,0.0216,0.585,0.0471,0.2245,0.0316,0.3537,0.0344,0.2024,0.0345,0.0765,0.0221,0.1224,0.0232,0.1463,0.0195,0.1701,0.0132,0.483,0.0209,7
aggressive_augmentation_policy,valid_geometric_shift,mobile_pick_and_place,tool_affordance_swap,0.6173,0.0513,0.5323,0.0333,0.2398,0.0343,0.3095,0.0269,0.2058,0.0377,0.0918,0.0226,0.131,0.0228,0.1514,0.03,0.1667,0.0233,0.5068,0.0196,7
aggressive_augmentation_policy,valid_geometric_shift,peg_insertion,camera_viewpoint_shift,0.6361,0.0296,0.6207,0.0396,0.2075,0.0259,0.3724,0.0359,0.0782,0.0168,0.0425,0.0152,0.0493,0.0156,0.0867,0.0243,0.1497,0.0175,0.5255,0.0382,7
aggressive_augmentation_policy,valid_geometric_shift,peg_insertion,lighting_background_shift,0.6922,0.0164,0.5935,0.0436,0.2092,0.0175,0.3537,0.044,0.085,0.0129,0.0442,0.0167,0.0391,0.0195,0.0714,0.0222,0.1599,0.041,0.5,0.0467,7
aggressive_augmentation_policy,valid_geometric_shift,peg_insertion,material_friction_swap,0.5646,0.0329,0.5323,0.04,0.2415,0.0639,0.3231,0.0382,0.2092,0.0337,0.1599,0.0112,0.1565,0.0312,0.1378,0.0499,0.1565,0.0156,0.5153,0.0471,7
aggressive_augmentation_policy,valid_geometric_shift,peg_insertion,mirror_handed_contact,0.5544,0.0469,0.5646,0.0305,0.2449,0.0426,0.3571,0.0306,0.2313,0.0152,0.1378,0.0352,0.1378,0.016,0.1207,0.0299,0.1701,0.0208,0.4847,0.0344,7
aggressive_augmentation_policy,valid_geometric_shift,peg_insertion,se2_pose_transform,0.6122,0.0352,0.5442,0.0387,0.216,0.0312,0.3231,0.0492,0.1088,0.0339,0.0544,0.0227,0.0493,0.0193,0.0884,0.0183,0.1531,0.0358,0.4949,0.0569,7
aggressive_augmentation_policy,valid_geometric_shift,peg_insertion,temporal_order_reversal,0.6139,0.0337,0.5646,0.0477,0.2007,0.032,0.3537,0.0317,0.233,0.0221,0.1139,0.0168,0.1293,0.0156,0.1684,0.0307,0.1633,0.0273,0.5374,0.0324,7
aggressive_augmentation_policy,valid_geometric_shift,peg_insertion,tool_affordance_swap,0.5323,0.0317,0.551,0.0195,0.2228,0.0393,0.352,0.0416,0.2143,0.0306,0.1395,0.0377,0.1156,0.0174,0.131,0.0249,0.1497,0.0243,0.4609,0.0488,7
aggressive_augmentation_policy,valid_geometric_shift,tool_use,camera_viewpoint_shift,0.6122,0.0519,0.5901,0.0541,0.2177,0.0359,0.3316,0.0365,0.0935,0.0393,0.0425,0.0168,0.0408,0.0086,0.0884,0.0143,0.182,0.0243,0.4983,0.0148,7
aggressive_augmentation_policy,valid_geometric_shift,tool_use,lighting_background_shift,0.6293,0.0372,0.5595,0.0353,0.2007,0.0316,0.352,0.0238,0.0731,0.0219,0.0323,0.0202,0.0408,0.0168,0.0765,0.019,0.1497,0.0461,0.5068,0.0514,7
aggressive_augmentation_policy,valid_geometric_shift,tool_use,material_friction_swap,0.6122,0.0449,0.5493,0.0362,0.2585,0.0321,0.3367,0.0366,0.1905,0.0501,0.1037,0.0214,0.1293,0.0276,0.1293,0.0187,0.1548,0.0288,0.5408,0.0283,7
aggressive_augmentation_policy,valid_geometric_shift,tool_use,mirror_handed_contact,0.5986,0.0437,0.5544,0.0243,0.2551,0.0356,0.3231,0.0427,0.2619,0.0475,0.1378,0.0435,0.1003,0.0168,0.1259,0.019,0.1548,0.0314,0.4915,0.0498,7
aggressive_augmentation_policy,valid_geometric_shift,tool_use,se2_pose_transform,0.6327,0.0566,0.5527,0.0483,0.2279,0.0224,0.3299,0.0387,0.1293,0.0276,0.068,0.0159,0.0833,0.0153,0.0833,0.0249,0.1429,0.0417,0.5204,0.0287,7
aggressive_augmentation_policy,valid_geometric_shift,tool_use,temporal_order_reversal,0.5952,0.0494,0.5374,0.0332,0.2364,0.0281,0.3435,0.0393,0.2228,0.0352,0.0901,0.0238,0.1701,0.044,0.1139,0.0377,0.1463,0.0355,0.5255,0.0358,7
aggressive_augmentation_policy,valid_geometric_shift,tool_use,tool_affordance_swap,0.5442,0.0571,0.5476,0.0447,0.2381,0.0342,0.3146,0.0488,0.2432,0.0349,0.085,0.0224,0.1207,0.0219,0.1463,0.0373,0.1616,0.0264,0.4864,0.0107,7
aggressive_augmentation_policy,valid_perceptual_shift,cable_routing,camera_viewpoint_shift,0.6429,0.0249,0.5765,0.0531,0.182,0.0273,0.369,0.036,0.0476,0.0114,0.0731,0.0164,0.0476,0.0222,0.0714,0.0228,0.1514,0.0226,0.5119,0.0371,7
aggressive_augmentation_policy,valid_perceptual_shift,cable_routing,lighting_background_shift,0.619,0.0345,0.5646,0.0238,0.1939,0.0304,0.352,0.0325,0.0884,0.0233,0.0323,0.0189,0.0289,0.016,0.0765,0.0069,0.1327,0.0262,0.4898,0.0418,7
aggressive_augmentation_policy,valid_perceptual_shift,cable_routing,material_friction_swap,0.5935,0.0267,0.5816,0.0547,0.2636,0.0271,0.3878,0.0305,0.2075,0.0274,0.1105,0.0258,0.1139,0.0274,0.1361,0.0203,0.1344,0.0202,0.5238,0.0583,7
aggressive_augmentation_policy,valid_perceptual_shift,cable_routing,mirror_handed_contact,0.5612,0.0508,0.551,0.0313,0.2602,0.0379,0.3707,0.0303,0.2041,0.0332,0.1088,0.023,0.1054,0.0213,0.1207,0.0294,0.1769,0.0343,0.5,0.0371,7
aggressive_augmentation_policy,valid_perceptual_shift,cable_routing,se2_pose_transform,0.6224,0.0452,0.6054,0.0369,0.2058,0.0282,0.3741,0.0452,0.1003,0.0196,0.0612,0.0129,0.0408,0.0227,0.0935,0.0213,0.1548,0.0228,0.4983,0.0402,7
aggressive_augmentation_policy,valid_perceptual_shift,cable_routing,temporal_order_reversal,0.5969,0.0362,0.5374,0.0479,0.2313,0.0325,0.3316,0.049,0.1871,0.0387,0.0612,0.0094,0.1514,0.0195,0.1224,0.0304,0.1684,0.0372,0.5391,0.0352,7
aggressive_augmentation_policy,valid_perceptual_shift,cable_routing,tool_affordance_swap,0.5357,0.0472,0.5816,0.0262,0.2551,0.0438,0.3367,0.0665,0.1769,0.0393,0.0901,0.0203,0.1207,0.0187,0.1054,0.0156,0.1701,0.0469,0.5153,0.0452,7
aggressive_augmentation_policy,valid_perceptual_shift,drawer_opening,camera_viewpoint_shift,0.6616,0.0356,0.6071,0.0394,0.1769,0.0267,0.3452,0.0388,0.0646,0.019,0.0374,0.0172,0.0629,0.0313,0.0935,0.0213,0.165,0.0372,0.483,0.037,7
aggressive_augmentation_policy,valid_perceptual_shift,drawer_opening,lighting_background_shift,0.6769,0.0601,0.568,0.0377,0.1956,0.0374,0.369,0.0423,0.0612,0.0241,0.0374,0.0156,0.0238,0.0161,0.0714,0.0144,0.1599,0.0287,0.4915,0.0337,7
aggressive_augmentation_policy,valid_perceptual_shift,drawer_opening,material_friction_swap,0.5935,0.0399,0.5663,0.0557,0.2602,0.032,0.3316,0.0468,0.1871,0.0273,0.1105,0.0273,0.0986,0.0232,0.1173,0.0156,0.1514,0.0304,0.4847,0.0291,7
aggressive_augmentation_policy,valid_perceptual_shift,drawer_opening,mirror_handed_contact,0.6071,0.0283,0.5442,0.0333,0.2687,0.036,0.3044,0.0325,0.2075,0.0203,0.131,0.0374,0.1224,0.0425,0.1412,0.0267,0.1497,0.0325,0.5051,0.0488,7
aggressive_augmentation_policy,valid_perceptual_shift,drawer_opening,se2_pose_transform,0.6259,0.0432,0.568,0.0482,0.1956,0.0296,0.3027,0.0254,0.102,0.0374,0.0578,0.0252,0.0697,0.0213,0.0629,0.0208,0.1633,0.0263,0.5068,0.0196,7
aggressive_augmentation_policy,valid_perceptual_shift,drawer_opening,temporal_order_reversal,0.5833,0.0288,0.5867,0.0463,0.2364,0.051,0.3265,0.0305,0.1786,0.0239,0.102,0.0278,0.1088,0.0281,0.1259,0.0233,0.1463,0.022,0.4949,0.0435,7
aggressive_augmentation_policy,valid_perceptual_shift,drawer_opening,tool_affordance_swap,0.5884,0.0215,0.5238,0.0464,0.2313,0.0469,0.3537,0.0524,0.2177,0.0348,0.0799,0.0258,0.1378,0.019,0.1139,0.016,0.1701,0.0309,0.4864,0.0187,7
aggressive_augmentation_policy,valid_perceptual_shift,mobile_pick_and_place,camera_viewpoint_shift,0.6616,0.0367,0.5765,0.0264,0.2058,0.0377,0.352,0.0573,0.0833,0.0169,0.0544,0.0175,0.0374,0.0139,0.0748,0.0202,0.1548,0.0356,0.4847,0.055,7
aggressive_augmentation_policy,valid_perceptual_shift,mobile_pick_and_place,lighting_background_shift,0.648,0.0233,0.5833,0.0191,0.1786,0.0326,0.3129,0.0344,0.0697,0.0213,0.0578,0.0156,0.0425,0.0233,0.0782,0.0183,0.148,0.0416,0.4592,0.0209,7
aggressive_augmentation_policy,valid_perceptual_shift,mobile_pick_and_place,material_friction_swap,0.5782,0.0514,0.5272,0.0485,0.2449,0.0123,0.3827,0.0484,0.1735,0.0238,0.1003,0.0238,0.1241,0.0168,0.1327,0.0487,0.1497,0.0238,0.5119,0.0306,7
aggressive_augmentation_policy,valid_perceptual_shift,mobile_pick_and_place,mirror_handed_contact,0.5765,0.0519,0.5306,0.0458,0.2551,0.0309,0.3197,0.0257,0.1769,0.0351,0.102,0.0269,0.1429,0.0255,0.131,0.0279,0.1582,0.0321,0.4898,0.0418,7
aggressive_augmentation_policy,valid_perceptual_shift,mobile_pick_and_place,se2_pose_transform,0.6395,0.0387,0.5969,0.0406,0.2245,0.0354,0.3367,0.0355,0.0833,0.0318,0.0595,0.0161,0.0714,0.0135,0.0833,0.0334,0.1497,0.0296,0.4949,0.0591,7
aggressive_augmentation_policy,valid_perceptual_shift,mobile_pick_and_place,temporal_order_reversal,0.5578,0.0316,0.517,0.0264,0.2619,0.0314,0.381,0.0504,0.2041,0.0427,0.0714,0.0072,0.1395,0.0237,0.1378,0.0233,0.1684,0.0246,0.5442,0.0329,7
aggressive_augmentation_policy,valid_perceptual_shift,mobile_pick_and_place,tool_affordance_swap,0.5952,0.0314,0.5306,0.0309,0.2364,0.0219,0.3759,0.0413,0.2075,0.0274,0.0867,0.0141,0.1003,0.0215,0.131,0.0216,0.1514,0.0325,0.5391,0.0477,7
aggressive_augmentation_policy,valid_perceptual_shift,peg_insertion,camera_viewpoint_shift,0.6531,0.0393,0.5816,0.0294,0.2075,0.0404,0.3707,0.0303,0.0952,0.0144,0.0357,0.0176,0.068,0.0344,0.0833,0.0288,0.1412,0.0336,0.534,0.0379,7
aggressive_augmentation_policy,valid_perceptual_shift,peg_insertion,lighting_background_shift,0.6684,0.0369,0.5901,0.0367,0.2024,0.026,0.3912,0.0418,0.0646,0.0238,0.0391,0.0111,0.0442,0.0214,0.0697,0.0164,0.1565,0.0187,0.5238,0.0239,7
aggressive_augmentation_policy,valid_perceptual_shift,peg_insertion,material_friction_swap,0.5952,0.0401,0.5629,0.0452,0.2415,0.0477,0.3588,0.05,0.1718,0.0221,0.1054,0.0219,0.1207,0.0213,0.1207,0.0187,0.1497,0.0317,0.4711,0.0301,7
aggressive_augmentation_policy,valid_perceptual_shift,peg_insertion,mirror_handed_contact,0.6173,0.0343,0.5527,0.037,0.2296,0.0545,0.3231,0.0582,0.216,0.029,0.1259,0.0209,0.1088,0.0193,0.1224,0.0304,0.1514,0.0278,0.4966,0.0493,7
aggressive_augmentation_policy,valid_perceptual_shift,peg_insertion,se2_pose_transform,0.6224,0.0528,0.5935,0.0556,0.216,0.0451,0.3554,0.0294,0.1139,0.0183,0.068,0.0159,0.0663,0.0209,0.0884,0.0337,0.1327,0.0307,0.5119,0.0161,7
aggressive_augmentation_policy,valid_perceptual_shift,peg_insertion,temporal_order_reversal,0.6139,0.0452,0.5561,0.0344,0.2296,0.0617,0.3622,0.0356,0.1888,0.0473,0.0952,0.0314,0.1122,0.0238,0.119,0.0292,0.1412,0.0267,0.5034,0.0355,7
aggressive_augmentation_policy,valid_perceptual_shift,peg_insertion,tool_affordance_swap,0.6105,0.0457,0.5493,0.0418,0.25,0.0367,0.3486,0.0463,0.1786,0.0398,0.1122,0.0352,0.0799,0.0237,0.1565,0.0271,0.1599,0.0233,0.4711,0.0426,7
aggressive_augmentation_policy,valid_perceptual_shift,tool_use,camera_viewpoint_shift,0.6361,0.0352,0.5595,0.0297,0.182,0.0282,0.3333,0.0222,0.0867,0.0122,0.0646,0.016,0.0425,0.0183,0.0629,0.0141,0.1361,0.0259,0.4966,0.0519,7
aggressive_augmentation_policy,valid_perceptual_shift,tool_use,lighting_background_shift,0.6548,0.0353,0.6054,0.0376,0.2058,0.0309,0.3384,0.0317,0.0731,0.018,0.0561,0.0243,0.0306,0.0133,0.0782,0.0143,0.1395,0.0291,0.5,0.042,7
aggressive_augmentation_policy,valid_perceptual_shift,tool_use,material_friction_swap,0.5867,0.0359,0.5731,0.0328,0.2534,0.0278,0.3486,0.0287,0.2058,0.0304,0.0969,0.0307,0.1497,0.0317,0.1276,0.0243,0.1361,0.0264,0.5408,0.0521,7
aggressive_augmentation_policy,valid_perceptual_shift,tool_use,mirror_handed_contact,0.5986,0.0214,0.5612,0.0362,0.2058,0.0122,0.3486,0.0329,0.216,0.0471,0.1378,0.0309,0.1429,0.031,0.1344,0.0258,0.1548,0.0301,0.5306,0.0475,7
aggressive_augmentation_policy,valid_perceptual_shift,tool_use,se2_pose_transform,0.5986,0.0635,0.5731,0.0316,0.199,0.0296,0.3435,0.0257,0.0918,0.015,0.0442,0.0122,0.0476,0.0176,0.0833,0.0144,0.1344,0.0348,0.5102,0.0515,7
aggressive_augmentation_policy,valid_perceptual_shift,tool_use,temporal_order_reversal,0.5476,0.0216,0.5561,0.0373,0.2432,0.0419,0.3078,0.0468,0.1854,0.0278,0.0884,0.0209,0.1276,0.0393,0.1378,0.0283,0.1378,0.0287,0.4592,0.0557,7
aggressive_augmentation_policy,valid_perceptual_shift,tool_use,tool_affordance_swap,0.5306,0.0309,0.517,0.065,0.216,0.0299,0.3418,0.0304,0.1854,0.0243,0.0867,0.015,0.131,0.0144,0.1156,0.0359,0.1565,0.0276,0.5187,0.0377,7
conformal_shift_filter,combined_invariance_stress,cable_routing,camera_viewpoint_shift,0.6224,0.0422,0.4898,0.0462,0.449,0.0591,0.3707,0.0276,0.0629,0.0243,0.0289,0.0112,0.0272,0.015,0.0731,0.0213,0.2823,0.0248,0.4303,0.0386,7
conformal_shift_filter,combined_invariance_stress,cable_routing,lighting_background_shift,0.6293,0.0343,0.4745,0.0495,0.4762,0.0638,0.4014,0.0189,0.0425,0.0227,0.0391,0.0189,0.0272,0.0098,0.0714,0.0176,0.2891,0.0498,0.3844,0.0253,7
conformal_shift_filter,combined_invariance_stress,cable_routing,material_friction_swap,0.5748,0.0578,0.4473,0.0287,0.5238,0.021,0.3861,0.0452,0.1888,0.0354,0.0901,0.0313,0.0748,0.0268,0.1207,0.0399,0.2245,0.0386,0.415,0.0433,7
conformal_shift_filter,combined_invariance_stress,cable_routing,mirror_handed_contact,0.5867,0.0253,0.4439,0.0496,0.5034,0.0466,0.3929,0.0367,0.1565,0.0376,0.1105,0.0195,0.068,0.0174,0.1088,0.0213,0.2228,0.0449,0.4031,0.0412,7
conformal_shift_filter,combined_invariance_stress,cable_routing,se2_pose_transform,0.6156,0.0419,0.4541,0.0528,0.4422,0.0537,0.4065,0.023,0.0833,0.036,0.0374,0.0164,0.0323,0.0202,0.085,0.0094,0.2398,0.0281,0.4133,0.0425,7
conformal_shift_filter,combined_invariance_stress,cable_routing,temporal_order_reversal,0.5918,0.034,0.4167,0.0539,0.5102,0.032,0.3622,0.0301,0.1616,0.0274,0.0833,0.0135,0.0646,0.0133,0.085,0.0206,0.2109,0.03,0.3997,0.0363,7
conformal_shift_filter,combined_invariance_stress,cable_routing,tool_affordance_swap,0.6054,0.0424,0.4167,0.0546,0.4864,0.0236,0.3571,0.0297,0.1769,0.0354,0.0969,0.0236,0.0901,0.0215,0.1139,0.0238,0.2109,0.0321,0.398,0.0429,7
conformal_shift_filter,combined_invariance_stress,drawer_opening,camera_viewpoint_shift,0.6786,0.0417,0.4626,0.0465,0.4677,0.0578,0.4031,0.0332,0.0629,0.0296,0.0442,0.0202,0.0187,0.0086,0.0884,0.0292,0.2415,0.0352,0.4099,0.0377,7
conformal_shift_filter,combined_invariance_stress,drawer_opening,lighting_background_shift,0.6548,0.0636,0.5187,0.0221,0.4813,0.019,0.4116,0.0557,0.0646,0.0175,0.034,0.0139,0.0272,0.0141,0.0748,0.0344,0.233,0.0349,0.4014,0.0344,7
conformal_shift_filter,combined_invariance_stress,drawer_opening,material_friction_swap,0.5748,0.0524,0.4099,0.0259,0.5085,0.0296,0.3912,0.0336,0.1854,0.0325,0.0884,0.0133,0.068,0.0189,0.1054,0.0372,0.2313,0.0493,0.4133,0.0195,7
conformal_shift_filter,combined_invariance_stress,drawer_opening,mirror_handed_contact,0.6037,0.0659,0.4099,0.0356,0.4779,0.0281,0.3588,0.0316,0.1514,0.0263,0.0578,0.023,0.0867,0.0226,0.1054,0.0316,0.216,0.0294,0.3793,0.029,7
conformal_shift_filter,combined_invariance_stress,drawer_opening,se2_pose_transform,0.6633,0.0268,0.4898,0.0513,0.4643,0.0488,0.4201,0.0243,0.0765,0.0143,0.0493,0.0193,0.0238,0.0125,0.0646,0.0183,0.2058,0.0413,0.4354,0.0511,7
conformal_shift_filter,combined_invariance_stress,drawer_opening,temporal_order_reversal,0.5884,0.0589,0.4252,0.0413,0.5,0.0619,0.4099,0.0504,0.1684,0.0193,0.0476,0.0125,0.085,0.0187,0.102,0.0274,0.2704,0.0309,0.4014,0.0383,7
conformal_shift_filter,combined_invariance_stress,drawer_opening,tool_affordance_swap,0.5646,0.0329,0.4252,0.0383,0.4796,0.0258,0.4184,0.0365,0.1871,0.0287,0.0935,0.0332,0.1003,0.0123,0.1241,0.0143,0.2602,0.0294,0.3912,0.0281,7
conformal_shift_filter,combined_invariance_stress,mobile_pick_and_place,camera_viewpoint_shift,0.6173,0.0172,0.4864,0.0336,0.4354,0.0305,0.4014,0.0397,0.0646,0.0227,0.0374,0.0119,0.0221,0.0129,0.0782,0.0221,0.233,0.04,0.4133,0.0359,7
conformal_shift_filter,combined_invariance_stress,mobile_pick_and_place,lighting_background_shift,0.6412,0.0347,0.4966,0.0333,0.432,0.0543,0.4116,0.0309,0.051,0.0098,0.0204,0.0141,0.0187,0.0123,0.0714,0.0176,0.2517,0.0513,0.3946,0.0389,7
conformal_shift_filter,combined_invariance_stress,mobile_pick_and_place,material_friction_swap,0.6293,0.0406,0.4439,0.0446,0.4813,0.0557,0.3793,0.0436,0.1378,0.0264,0.0748,0.0273,0.068,0.015,0.1344,0.0258,0.216,0.0376,0.3997,0.016,7
conformal_shift_filter,combined_invariance_stress,mobile_pick_and_place,mirror_handed_contact,0.6224,0.0422,0.415,0.0515,0.5102,0.0389,0.3912,0.0454,0.1446,0.02,0.0918,0.037,0.0663,0.0264,0.1037,0.0253,0.2432,0.0133,0.3554,0.0336,7
conformal_shift_filter,combined_invariance_stress,mobile_pick_and_place,se2_pose_transform,0.6854,0.0485,0.4796,0.0287,0.4711,0.0363,0.4048,0.0453,0.0799,0.0419,0.0323,0.015,0.0272,0.0202,0.0782,0.0243,0.2432,0.036,0.4269,0.0665,7
conformal_shift_filter,combined_invariance_stress,mobile_pick_and_place,temporal_order_reversal,0.6122,0.0443,0.4507,0.0351,0.5221,0.0573,0.415,0.0236,0.148,0.0233,0.0697,0.02,0.0748,0.0067,0.0952,0.0239,0.2415,0.0248,0.3963,0.0403,7
