method,split,seed,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_action_equivalence_f1,ci95_action_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_frame_violation,ci95_contact_frame_violation,mean_affordance_violation,ci95_affordance_violation,mean_temporal_order_violation,ci95_temporal_order_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_observation_equivalence_score,ci95_observation_equivalence_score,mean_action_equivalence_score,ci95_action_equivalence_score,mean_physical_validity_margin,ci95_physical_validity_margin,mean_over_invariance_rate,ci95_over_invariance_rate,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,groups
conformal_shift_filter,valid_perceptual_shift,7,0.639583,0.040446,0.429167,0.045303,0.570833,0.040998,0.50625,0.041273,0.0875,0.025313,0.041667,0.01883,0.041667,0.016942,0.025,0.013123,0.045833,0.018353,0.05625,0.0217,0.222917,0.037184,0.497917,0.040882,0.452083,0.042383,0.55625,0.041477,0.070833,0.023081,0.26875,0.042502,0.695083,0.040568,80
conformal_shift_filter,valid_perceptual_shift,8,0.679167,0.041408,0.43125,0.042183,0.525,0.04505,0.49375,0.038302,0.095833,0.028335,0.035417,0.017134,0.0375,0.015347,0.039583,0.016685,0.03125,0.015477,0.052083,0.021425,0.214583,0.040342,0.5125,0.045674,0.502083,0.042502,0.591667,0.046088,0.075,0.026567,0.239583,0.039346,0.730677,0.039969,80
conformal_shift_filter,valid_perceptual_shift,9,0.652083,0.042383,0.427083,0.046067,0.589583,0.0486,0.529167,0.043008,0.09375,0.02716,0.045833,0.020109,0.041667,0.016942,0.027083,0.014751,0.027083,0.013558,0.0625,0.022033,0.202083,0.039709,0.4375,0.044399,0.445833,0.043786,0.5625,0.047699,0.064583,0.0236,0.247917,0.046122,0.712812,0.043143,80
contact_frame_verifier,affordance_break,0,0.652083,0.046921,0.439583,0.038214,0.585417,0.042303,0.508333,0.044975,0.125,0.032093,0.052083,0.020622,0.0625,0.021252,0.033333,0.015808,0.070833,0.023801,0.1125,0.028335,0.172917,0.034596,0.470833,0.044551,0.472917,0.04665,0.597917,0.044898,0.095833,0.033772,0.235417,0.04886,0.69825,0.045796,80
contact_frame_verifier,affordance_break,1,0.666667,0.03766,0.5,0.038982,0.63125,0.041375,0.49375,0.04592,0.0875,0.024637,0.045833,0.016411,0.054167,0.02077,0.033333,0.017817,0.064583,0.024305,0.1,0.030529,0.189583,0.036635,0.516667,0.049514,0.475,0.052974,0.635417,0.041538,0.1375,0.032237,0.210417,0.040571,0.7295,0.039047,80
contact_frame_verifier,affordance_break,2,0.685417,0.044254,0.45625,0.038871,0.602083,0.042502,0.502083,0.04557,0.114583,0.032142,0.054167,0.02077,0.0625,0.020442,0.033333,0.016842,0.083333,0.025988,0.091667,0.027195,0.2125,0.037198,0.525,0.036337,0.470833,0.047841,0.645833,0.045153,0.114583,0.032142,0.21875,0.044101,0.733115,0.043641,80
contact_frame_verifier,affordance_break,3,0.679167,0.043786,0.460417,0.045847,0.583333,0.049309,0.56875,0.047812,0.116667,0.031509,0.045833,0.018353,0.05625,0.019224,0.035417,0.016119,0.075,0.025263,0.10625,0.027407,0.210417,0.036635,0.4875,0.046407,0.497917,0.042898,0.620833,0.047201,0.13125,0.031666,0.204167,0.042693,0.733198,0.045092,80
contact_frame_verifier,affordance_break,4,0.64375,0.045662,0.5,0.04721,0.572917,0.047154,0.491667,0.044975,0.139583,0.037859,0.052083,0.017999,0.045833,0.017409,0.058333,0.025397,0.058333,0.019361,0.089583,0.026594,0.20625,0.033506,0.491667,0.047885,0.525,0.043912,0.589583,0.04929,0.102083,0.033631,0.241667,0.048585,0.689427,0.046864,80
contact_frame_verifier,affordance_break,5,0.65,0.038371,0.479167,0.044399,0.552083,0.043717,0.49375,0.048426,0.110417,0.027222,0.058333,0.022581,0.058333,0.021033,0.045833,0.017409,0.052083,0.021425,0.1125,0.029503,0.19375,0.034596,0.508333,0.047531,0.485417,0.051057,0.589583,0.043075,0.133333,0.033078,0.2375,0.044551,0.701844,0.037782,80
contact_frame_verifier,affordance_break,6,0.685417,0.039837,0.439583,0.043581,0.608333,0.044674,0.475,0.049,0.129167,0.033872,0.035417,0.016119,0.052083,0.019787,0.052083,0.0222,0.0375,0.017409,0.095833,0.026487,0.2125,0.034855,0.539583,0.046578,0.460417,0.043967,0.614583,0.040509,0.116667,0.032563,0.195833,0.042614,0.736833,0.038546,80
contact_frame_verifier,affordance_break,7,0.691667,0.032924,0.45,0.044409,0.602083,0.039196,0.508333,0.042663,0.15625,0.029255,0.039583,0.01564,0.0625,0.022033,0.029167,0.015126,0.085417,0.028465,0.091667,0.027809,0.18125,0.037747,0.472917,0.044425,0.49375,0.052764,0.59375,0.043035,0.1125,0.031709,0.21875,0.037926,0.738115,0.033088,80
contact_frame_verifier,affordance_break,8,0.6625,0.039402,0.489583,0.038697,0.6,0.04294,0.50625,0.045179,0.11875,0.027986,0.05,0.022052,0.0625,0.021252,0.035417,0.018093,0.0625,0.023515,0.1125,0.029503,0.197917,0.030801,0.470833,0.040998,0.483333,0.045978,0.627083,0.040779,0.127083,0.034006,0.220833,0.038885,0.716365,0.041964,80
contact_frame_verifier,affordance_break,9,0.691667,0.041541,0.43125,0.044898,0.585417,0.043871,0.460417,0.038653,0.139583,0.031532,0.045833,0.019251,0.052083,0.018914,0.05,0.019621,0.060417,0.021148,0.1,0.028822,0.191667,0.030251,0.46875,0.047243,0.477083,0.040986,0.58125,0.043484,0.1,0.027008,0.214583,0.043562,0.734208,0.040559,80
contact_frame_verifier,contact_frame_break,0,0.672917,0.041273,0.44375,0.04719,0.610417,0.037635,0.529167,0.042216,0.133333,0.033584,0.05625,0.020907,0.035417,0.017134,0.045833,0.018353,0.045833,0.018353,0.125,0.026945,0.210417,0.035225,0.497917,0.050156,0.46875,0.042343,0.59375,0.043813,0.129167,0.037649,0.20625,0.043192,0.727021,0.042954,80
contact_frame_verifier,contact_frame_break,1,0.672917,0.04327,0.466667,0.045535,0.5875,0.045004,0.510417,0.042839,0.11875,0.029168,0.05,0.01874,0.047917,0.023385,0.0375,0.016411,0.06875,0.022276,0.077083,0.024616,0.164583,0.031559,0.48125,0.046849,0.510417,0.048739,0.595833,0.047486,0.09375,0.02385,0.202083,0.04452,0.727125,0.042383,80
contact_frame_verifier,contact_frame_break,2,0.664583,0.0417,0.445833,0.043786,0.627083,0.041191,0.527083,0.04168,0.102083,0.03102,0.06875,0.023021,0.05,0.01874,0.033333,0.016842,0.075,0.024586,0.091667,0.025263,0.179167,0.030626,0.464583,0.042976,0.475,0.047955,0.614583,0.045976,0.108333,0.026693,0.2,0.042066,0.721708,0.042262,80
contact_frame_verifier,contact_frame_break,3,0.708333,0.046307,0.5,0.039413,0.610417,0.039389,0.466667,0.041255,0.108333,0.031882,0.05625,0.018325,0.039583,0.017668,0.035417,0.018093,0.0625,0.024223,0.09375,0.027774,0.1875,0.032027,0.477083,0.041801,0.45625,0.044917,0.63125,0.049204,0.09375,0.027774,0.204167,0.04648,0.755781,0.044622,80
contact_frame_verifier,contact_frame_break,4,0.672917,0.045551,0.485417,0.049716,0.610417,0.038522,0.520833,0.038272,0.125,0.032093,0.04375,0.017183,0.05625,0.0217,0.0375,0.016411,0.054167,0.02077,0.075,0.022431,0.189583,0.038434,0.48125,0.044634,0.495833,0.04149,0.622917,0.047475,0.09375,0.02716,0.214583,0.04433,0.730479,0.047192,80
contact_frame_verifier,contact_frame_break,5,0.675,0.042663,0.420833,0.044247,0.629167,0.048611,0.4625,0.043087,0.110417,0.027835,0.041667,0.01883,0.047917,0.01762,0.025,0.014352,0.064583,0.022874,0.083333,0.023245,0.177083,0.031479,0.520833,0.046986,0.529167,0.046407,0.614583,0.047777,0.104167,0.029273,0.220833,0.045674,0.728281,0.042132,80
contact_frame_verifier,contact_frame_break,6,0.683333,0.042146,0.4875,0.049232,0.579167,0.047557,0.504167,0.047557,0.122917,0.030609,0.0625,0.023515,0.05,0.020463,0.035417,0.017134,0.060417,0.021148,0.11875,0.030304,0.154167,0.029503,0.545833,0.042693,0.48125,0.049987,0.572917,0.045699,0.110417,0.030164,0.204167,0.045004,0.734417,0.04226,80
contact_frame_verifier,contact_frame_break,7,0.633333,0.043253,0.460417,0.042403,0.5875,0.043864,0.516667,0.050192,0.09375,0.025226,0.045833,0.018353,0.039583,0.016685,0.041667,0.01883,0.0625,0.022033,0.09375,0.024547,0.175,0.034818,0.475,0.049343,0.45,0.050793,0.6125,0.039317,0.135417,0.036334,0.254167,0.045748,0.69001,0.043087,80
contact_frame_verifier,contact_frame_break,8,0.652083,0.038632,0.50625,0.045551,0.633333,0.045535,0.491667,0.045349,0.133333,0.032563,0.05625,0.0217,0.05625,0.0217,0.035417,0.019003,0.041667,0.01883,0.0875,0.024637,0.166667,0.037209,0.472917,0.047368,0.45625,0.051567,0.566667,0.046707,0.108333,0.030805,0.239583,0.046795,0.707198,0.040751,80
contact_frame_verifier,contact_frame_break,9,0.641667,0.042742,0.45,0.044027,0.620833,0.038095,0.508333,0.04105,0.129167,0.038095,0.054167,0.021568,0.064583,0.021347,0.05,0.019621,0.070833,0.023081,0.110417,0.029023,0.222917,0.038958,0.483333,0.042146,0.510417,0.046614,0.652083,0.039066,0.114583,0.031074,0.25625,0.041068,0.691302,0.044374,80
contact_frame_verifier,heldout_mixed_invariance_stress,0,0.641667,0.046161,0.472917,0.040446,0.60625,0.043967,0.475,0.049,0.14375,0.034743,0.047917,0.01762,0.05625,0.020907,0.039583,0.017668,0.058333,0.021033,0.089583,0.024616,0.216667,0.039584,0.508333,0.040636,0.5,0.043097,0.658333,0.046453,0.11875,0.029168,0.233333,0.04848,0.693031,0.045993,80
contact_frame_verifier,heldout_mixed_invariance_stress,1,0.683333,0.035633,0.445833,0.04417,0.554167,0.044551,0.5,0.043873,0.141667,0.031882,0.052083,0.020622,0.041667,0.016942,0.041667,0.01883,0.054167,0.019941,0.095833,0.025842,0.208333,0.038327,0.458333,0.048446,0.477083,0.050908,0.6125,0.040998,0.114583,0.033176,0.189583,0.038871,0.733323,0.036049,80
contact_frame_verifier,heldout_mixed_invariance_stress,2,0.622917,0.040153,0.45625,0.042602,0.5875,0.046115,0.539583,0.042799,0.145833,0.034563,0.052083,0.021425,0.052083,0.021425,0.045833,0.017409,0.064583,0.022123,0.09375,0.02716,0.220833,0.040584,0.49375,0.048773,0.5,0.042703,0.620833,0.047557,0.139583,0.037859,0.208333,0.040885,0.674594,0.040801,80
contact_frame_verifier,heldout_mixed_invariance_stress,3,0.633333,0.039584,0.45625,0.049563,0.56875,0.043368,0.495833,0.046842,0.110417,0.030719,0.060417,0.023421,0.060417,0.022689,0.0375,0.018353,0.079167,0.023942,0.097917,0.027683,0.216667,0.037839,0.514583,0.04433,0.527083,0.045551,0.577083,0.050974,0.15625,0.04082,0.225,0.043136,0.680406,0.040667,80
contact_frame_verifier,heldout_mixed_invariance_stress,4,0.645833,0.036465,0.458333,0.0452,0.570833,0.048192,0.50625,0.04665,0.1125,0.030626,0.066667,0.023676,0.066667,0.022204,0.041667,0.015914,0.064583,0.0236,0.089583,0.027835,0.216667,0.038283,0.504167,0.04648,0.445833,0.044551,0.595833,0.047486,0.13125,0.030581,0.227083,0.043192,0.696688,0.037072,80
contact_frame_verifier,heldout_mixed_invariance_stress,5,0.660417,0.04665,0.472917,0.04168,0.5875,0.046842,0.516667,0.044863,0.11875,0.034474,0.05625,0.020083,0.058333,0.021033,0.04375,0.021543,0.0625,0.019599,0.108333,0.026693,0.175,0.038503,0.504167,0.045748,0.5,0.043097,0.645833,0.046262,0.104167,0.030955,0.225,0.047955,0.712229,0.047132,80
contact_frame_verifier,heldout_mixed_invariance_stress,6,0.65625,0.042043,0.404167,0.043008,0.614583,0.040924,0.504167,0.041895,0.147917,0.038544,0.05625,0.023204,0.054167,0.02077,0.029167,0.013965,0.060417,0.019486,0.102083,0.027561,0.18125,0.032456,0.50625,0.042083,0.483333,0.044103,0.58125,0.045011,0.13125,0.034718,0.24375,0.046469,0.7085,0.044089,80
contact_frame_verifier,heldout_mixed_invariance_stress,7,0.689583,0.042203,0.45,0.044787,0.595833,0.041408,0.479167,0.045526,0.139583,0.026275,0.039583,0.01564,0.0625,0.022786,0.039583,0.019486,0.075,0.023889,0.095833,0.0245,0.164583,0.032612,0.508333,0.049956,0.464583,0.04452,0.6125,0.047486,0.110417,0.032326,0.1875,0.040833,0.738833,0.043582,80
contact_frame_verifier,heldout_mixed_invariance_stress,8,0.65625,0.039985,0.435417,0.047029,0.614583,0.04486,0.4875,0.040166,0.141667,0.035869,0.066667,0.02143,0.052083,0.019787,0.04375,0.020745,0.070833,0.028925,0.116667,0.029287,0.229167,0.039998,0.5,0.045386,0.472917,0.04327,0.60625,0.039088,0.1,0.032146,0.241667,0.041459,0.699219,0.039316,80
contact_frame_verifier,heldout_mixed_invariance_stress,9,0.647917,0.03675,0.464583,0.041781,0.591667,0.047174,0.4875,0.047486,0.125,0.030474,0.064583,0.0236,0.052083,0.020622,0.035417,0.017134,0.070833,0.027117,0.108333,0.02793,0.204167,0.034855,0.5375,0.040668,0.475,0.046887,0.614583,0.040509,0.10625,0.031425,0.220833,0.042216,0.697542,0.037614,80
contact_frame_verifier,invalid_physical_shift,0,0.641667,0.041541,0.472917,0.04665,0.59375,0.047865,0.514583,0.048687,0.139583,0.0331,0.066667,0.020627,0.054167,0.021568,0.027083,0.014751,0.08125,0.022502,0.085417,0.02324,0.175,0.033332,0.514583,0.046195,0.5125,0.042216,0.564583,0.0417,0.097917,0.026435,0.239583,0.044577,0.688812,0.040726,80
contact_frame_verifier,invalid_physical_shift,1,0.658333,0.046453,0.464583,0.047457,0.622917,0.040153,0.475,0.044294,0.116667,0.03506,0.060417,0.022689,0.066667,0.022204,0.03125,0.017524,0.054167,0.022337,0.091667,0.025923,0.20625,0.035464,0.485417,0.046559,0.475,0.050694,0.639583,0.044804,0.125,0.029915,0.239583,0.046795,0.709594,0.045646,80
contact_frame_verifier,invalid_physical_shift,2,0.591667,0.042266,0.439583,0.039517,0.654167,0.037559,0.529167,0.046042,0.135417,0.034912,0.045833,0.021724,0.045833,0.019251,0.039583,0.019486,0.05625,0.019224,0.114583,0.027004,0.177083,0.032534,0.497917,0.041293,0.489583,0.044005,0.585417,0.046122,0.120833,0.03337,0.26875,0.047386,0.651458,0.042462,80
contact_frame_verifier,invalid_physical_shift,3,0.672917,0.042878,0.485417,0.039496,0.589583,0.042283,0.516667,0.042545,0.133333,0.034083,0.033333,0.015808,0.05625,0.019224,0.033333,0.015808,0.054167,0.02077,0.11875,0.031932,0.170833,0.036279,0.522917,0.042602,0.4625,0.044247,0.59375,0.046795,0.120833,0.03286,0.2,0.042861,0.724531,0.041251,80
contact_frame_verifier,invalid_physical_shift,4,0.629167,0.044247,0.483333,0.046707,0.629167,0.043087,0.50625,0.042482,0.13125,0.032715,0.064583,0.022123,0.0375,0.019251,0.033333,0.017817,0.05625,0.023204,0.097917,0.027066,0.179167,0.037559,0.508333,0.049616,0.445833,0.039744,0.597917,0.042976,0.097917,0.027066,0.26875,0.047029,0.683104,0.044031,80
contact_frame_verifier,invalid_physical_shift,5,0.64375,0.037093,0.447917,0.045607,0.585417,0.048617,0.510417,0.040405,0.141667,0.032924,0.035417,0.016119,0.039583,0.016685,0.045833,0.018353,0.0875,0.026614,0.095833,0.025842,0.179167,0.034758,0.50625,0.047011,0.460417,0.040363,0.59375,0.046432,0.139583,0.029312,0.229167,0.041652,0.693323,0.037632,80
contact_frame_verifier,invalid_physical_shift,6,0.69375,0.038302,0.429167,0.047486,0.608333,0.044294,0.508333,0.043448,0.129167,0.036279,0.035417,0.016119,0.045833,0.020932,0.029167,0.013965,0.0625,0.022786,0.091667,0.024586,0.185417,0.031291,0.497917,0.051156,0.460417,0.039942,0.63125,0.043755,0.104167,0.026867,0.222917,0.040237,0.75224,0.039463,80
contact_frame_verifier,invalid_physical_shift,7,0.672917,0.044044,0.420833,0.047557,0.60625,0.049393,0.508333,0.04105,0.152083,0.038192,0.058333,0.021821,0.047917,0.019442,0.052083,0.022948,0.06875,0.023021,0.104167,0.027488,0.15625,0.032534,0.48125,0.047918,0.45625,0.044539,0.59375,0.046795,0.125,0.028764,0.21875,0.044101,0.721146,0.04297,80
contact_frame_verifier,invalid_physical_shift,8,0.675,0.043448,0.452083,0.039066,0.602083,0.048094,0.502083,0.040467,0.11875,0.027376,0.070833,0.021568,0.058333,0.022581,0.052083,0.019787,0.05625,0.020907,0.095833,0.025842,0.158333,0.032303,0.51875,0.047564,0.479167,0.043243,0.583333,0.043097,0.11875,0.032456,0.214583,0.045086,0.724385,0.04213,80
contact_frame_verifier,invalid_physical_shift,9,0.697917,0.043523,0.520833,0.039998,0.614583,0.042542,0.491667,0.043448,0.133333,0.034083,0.04375,0.016171,0.06875,0.023021,0.052083,0.021425,0.079167,0.024637,0.110417,0.030164,0.191667,0.031882,0.485417,0.043172,0.48125,0.048269,0.608333,0.039026,0.16875,0.038762,0.189583,0.041395,0.745292,0.043905,80
contact_frame_verifier,nominal,0,0.697917,0.036334,0.49375,0.045179,0.608333,0.038591,0.55,0.045535,0.09375,0.026531,0.058333,0.019361,0.029167,0.015126,0.0375,0.015347,0.060417,0.019486,0.035417,0.016119,0.160417,0.030992,0.527083,0.044425,0.44375,0.04929,0.5625,0.051773,0.070833,0.02518,0.208333,0.038327,0.760844,0.036102,80
contact_frame_verifier,nominal,1,0.689583,0.034253,0.489583,0.040405,0.64375,0.03973,0.59375,0.047511,0.070833,0.022337,0.0375,0.016411,0.047917,0.01762,0.027083,0.014751,0.03125,0.015477,0.052083,0.019787,0.158333,0.033332,0.560417,0.043581,0.525,0.044674,0.585417,0.049987,0.070833,0.023801,0.227083,0.039942,0.765781,0.032707,80
contact_frame_verifier,nominal,2,0.704167,0.041895,0.508333,0.044218,0.591667,0.044598,0.554167,0.051577,0.075,0.023889,0.01875,0.011613,0.060417,0.021148,0.03125,0.015477,0.033333,0.019621,0.035417,0.017134,0.183333,0.036569,0.56875,0.046378,0.485417,0.046195,0.54375,0.049903,0.079167,0.027854,0.210417,0.045291,0.768115,0.041952,80
contact_frame_verifier,nominal,3,0.710417,0.043387,0.4875,0.044928,0.591667,0.040636,0.58125,0.043484,0.083333,0.028469,0.033333,0.016842,0.025,0.013123,0.022917,0.012657,0.027083,0.014751,0.035417,0.016119,0.164583,0.033631,0.5125,0.044928,0.497917,0.0417,0.6,0.044103,0.083333,0.02533,0.21875,0.042937,0.773969,0.041344,80
contact_frame_verifier,nominal,4,0.685417,0.043484,0.472917,0.04592,0.585417,0.046849,0.529167,0.044928,0.104167,0.026231,0.035417,0.016119,0.052083,0.020622,0.033333,0.015808,0.035417,0.017134,0.054167,0.02077,0.15625,0.031479,0.541667,0.04982,0.502083,0.038762,0.585417,0.047918,0.075,0.026567,0.25625,0.044235,0.744469,0.041391,80
contact_frame_verifier,nominal,5,0.729167,0.041652,0.472917,0.046287,0.639583,0.041273,0.560417,0.043967,0.079167,0.025313,0.033333,0.014701,0.04375,0.017183,0.029167,0.015126,0.04375,0.019914,0.04375,0.021543,0.1625,0.039829,0.475,0.041132,0.535417,0.042582,0.564583,0.047029,0.079167,0.025313,0.18125,0.041579,0.789021,0.039365,80
contact_frame_verifier,nominal,6,0.75625,0.040655,0.464583,0.043755,0.595833,0.042614,0.56875,0.050223,0.079167,0.024637,0.033333,0.015808,0.0375,0.017409,0.0375,0.015347,0.035417,0.017134,0.045833,0.019251,0.170833,0.033872,0.508333,0.046088,0.49375,0.047368,0.547917,0.043562,0.079167,0.027854,0.170833,0.04025,0.815104,0.039311,80
contact_frame_verifier,nominal,7,0.679167,0.040584,0.483333,0.05086,0.610417,0.044615,0.591667,0.047174,0.0875,0.027854,0.04375,0.018139,0.035417,0.015035,0.029167,0.016204,0.041667,0.015914,0.047917,0.019442,0.141667,0.030805,0.485417,0.049032,0.470833,0.045674,0.575,0.04572,0.05,0.019621,0.24375,0.044235,0.750042,0.041059,80
contact_frame_verifier,nominal,8,0.720833,0.039317,0.429167,0.041408,0.579167,0.045748,0.58125,0.043484,0.08125,0.02324,0.035417,0.016119,0.054167,0.019075,0.041667,0.01883,0.035417,0.019003,0.035417,0.017134,0.177083,0.030938,0.48125,0.041902,0.48125,0.045384,0.5875,0.040668,0.0625,0.024223,0.19375,0.039603,0.782115,0.037202,80
contact_frame_verifier,nominal,9,0.754167,0.036279,0.485417,0.046195,0.610417,0.044235,0.566667,0.040512,0.079167,0.024637,0.035417,0.015035,0.04375,0.019048,0.0375,0.015347,0.047917,0.01762,0.045833,0.017409,0.15625,0.035512,0.520833,0.047344,0.504167,0.045377,0.539583,0.043192,0.064583,0.021347,0.179167,0.038448,0.816375,0.034506,80
contact_frame_verifier,temporal_break,0,0.63125,0.040965,0.472917,0.04665,0.645833,0.042455,0.520833,0.044017,0.110417,0.027835,0.047917,0.018554,0.0375,0.016411,0.03125,0.014345,0.05625,0.0217,0.097917,0.027066,0.185417,0.034376,0.464583,0.042976,0.4375,0.046986,0.6375,0.038006,0.127083,0.033506,0.229167,0.047344,0.694927,0.041292,80
contact_frame_verifier,temporal_break,1,0.658333,0.040636,0.48125,0.041497,0.59375,0.042641,0.560417,0.045104,0.120833,0.029617,0.05,0.019621,0.052083,0.021425,0.029167,0.015126,0.058333,0.023317,0.089583,0.027835,0.183333,0.036104,0.5375,0.043864,0.472917,0.049801,0.5625,0.047344,0.133333,0.033584,0.21875,0.04009,0.714063,0.040406,80
contact_frame_verifier,temporal_break,2,0.677083,0.04082,0.460417,0.044728,0.602083,0.049478,0.535417,0.043368,0.141667,0.032924,0.05,0.017817,0.054167,0.02077,0.04375,0.018139,0.072917,0.025226,0.108333,0.027319,0.139583,0.035081,0.527083,0.042482,0.477083,0.040571,0.61875,0.047635,0.114583,0.030526,0.210417,0.042996,0.732083,0.041849,80
contact_frame_verifier,temporal_break,3,0.639583,0.04592,0.45,0.041662,0.602083,0.04329,0.479167,0.044017,0.127083,0.028017,0.054167,0.021568,0.064583,0.019701,0.05,0.022052,0.079167,0.023226,0.104167,0.029273,0.172917,0.032586,0.527083,0.042083,0.48125,0.046849,0.604167,0.043243,0.127083,0.032998,0.23125,0.047029,0.686104,0.045951,80
contact_frame_verifier,temporal_break,4,0.6625,0.041895,0.454167,0.043864,0.5875,0.038971,0.4875,0.049232,0.122917,0.028906,0.058333,0.019361,0.035417,0.017134,0.054167,0.019941,0.064583,0.024305,0.085417,0.023956,0.177083,0.034055,0.483333,0.044103,0.458333,0.041296,0.554167,0.045674,0.104167,0.025579,0.20625,0.044728,0.714969,0.043228,80
contact_frame_verifier,temporal_break,5,0.675,0.050627,0.44375,0.039815,0.591667,0.045349,0.541667,0.049138,0.141667,0.034428,0.054167,0.017214,0.041667,0.01883,0.045833,0.018353,0.054167,0.023081,0.0875,0.028454,0.177083,0.035984,0.460417,0.048356,0.464583,0.045272,0.5625,0.051117,0.10625,0.028613,0.23125,0.050825,0.71875,0.04974,80
contact_frame_verifier,temporal_break,6,0.666667,0.045757,0.414583,0.043094,0.622917,0.041395,0.510417,0.04625,0.125,0.039627,0.05,0.020463,0.06875,0.029456,0.0375,0.016411,0.085417,0.029628,0.091667,0.024586,0.20625,0.036865,0.514583,0.046195,0.491667,0.044598,0.639583,0.04327,0.1125,0.032237,0.19375,0.049461,0.720396,0.046548,80
contact_frame_verifier,temporal_break,7,0.660417,0.042083,0.441667,0.044674,0.64375,0.041801,0.479167,0.051117,0.125,0.033634,0.047917,0.01762,0.058333,0.020214,0.058333,0.020214,0.0625,0.023515,0.095833,0.026487,0.197917,0.031344,0.472917,0.04592,0.483333,0.043719,0.579167,0.048957,0.089583,0.035321,0.25,0.042703,0.708625,0.042591,80
contact_frame_verifier,temporal_break,8,0.664583,0.04329,0.4625,0.049301,0.595833,0.037107,0.527083,0.044804,0.11875,0.032456,0.064583,0.025657,0.052083,0.018914,0.035417,0.016119,0.064583,0.0236,0.108333,0.028528,0.166667,0.032873,0.5,0.043873,0.495833,0.048262,0.56875,0.045272,0.10625,0.031425,0.241667,0.044218,0.715865,0.044216,80
