ablation,task,regime,seed,episodes,interpretation,success,valid_invariance_retention,invalid_invariance_rejection,action_equivalence_f1,false_invariance_acceptance,contact_frame_violation,affordance_violation,temporal_order_violation,unsafe_action,calibration_ece,intervention_cost,observation_equivalence_score,action_equivalence_score,physical_validity_margin,over_invariance_rate,regret_to_oracle,utility
full_action_equivalence_invariance_audit_v5,drawer_opening,camera_viewpoint_shift,5,6,all components,0.666667,0.5,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,1.0,0.0,0.0,0.796667
full_action_equivalence_invariance_audit_v5,drawer_opening,camera_viewpoint_shift,6,6,all components,0.666667,0.5,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.833333,0.666667,0.5,0.0,0.0,0.79
full_action_equivalence_invariance_audit_v5,drawer_opening,camera_viewpoint_shift,7,6,all components,0.666667,0.5,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667,0.833333,0.0,0.0,0.835
full_action_equivalence_invariance_audit_v5,drawer_opening,camera_viewpoint_shift,8,6,all components,0.666667,0.5,0.666667,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.666667,0.833333,0.666667,0.0,0.0,0.754167
full_action_equivalence_invariance_audit_v5,drawer_opening,camera_viewpoint_shift,9,6,all components,0.666667,0.666667,0.833333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.666667,0.0,0.0,0.826667
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,0,6,all components,0.666667,0.666667,1.0,0.666667,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,1.0,0.833333,0.833333,0.0,0.0,0.800833
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,1,6,all components,0.833333,0.5,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,1.0,0.0,0.0,0.985
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,2,6,all components,0.666667,0.5,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.666667,1.0,0.0,0.0,0.845
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,3,6,all components,0.833333,0.666667,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.833333,0.833333,0.0,0.0,0.958333
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,4,6,all components,0.833333,0.333333,0.833333,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.666667,0.833333,0.0,0.0,0.986667
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,5,6,all components,1.0,1.0,0.833333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1.0,1.0,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,6,6,all components,0.5,1.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.666667,0.5,0.0,0.0,0.605
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,7,6,all components,0.666667,0.333333,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.666667,0.5,0.0,0.0,0.773333
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,8,6,all components,0.666667,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,1.0,0.833333,0.0,0.0,0.813333
full_action_equivalence_invariance_audit_v5,drawer_opening,se2_pose_transform,9,6,all components,0.666667,0.833333,1.0,0.666667,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.833333,0.666667,0.666667,0.0,0.0,0.79
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,0,6,all components,0.833333,0.666667,0.666667,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.5,0.833333,0.5,1.0,0.0,0.0,0.936667
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,1,6,all components,0.833333,0.5,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,1.0,0.666667,0.0,0.0,0.910833
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,2,6,all components,0.833333,0.666667,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,1.0,0.666667,0.833333,0.0,0.0,0.978333
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,3,6,all components,1.0,0.5,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667,0.666667,0.666667,0.166667,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,4,6,all components,1.0,0.833333,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.666667,0.833333,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,5,6,all components,0.833333,0.833333,0.666667,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,1.0,0.666667,0.0,0.0,0.889167
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,6,6,all components,0.833333,0.5,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.833333,0.0,0.0,0.953333
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,7,6,all components,0.666667,0.333333,0.833333,0.5,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.666667,0.666667,0.0,0.0,0.775
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,8,6,all components,0.833333,0.666667,1.0,0.666667,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,0.833333,0.833333,0.833333,0.0,0.0,0.9425
full_action_equivalence_invariance_audit_v5,drawer_opening,object_scale_fixture_shift,9,6,all components,0.666667,0.666667,0.666667,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.833333,1.0,0.0,0.0,0.7525
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,0,6,all components,0.833333,0.5,0.666667,0.833333,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.5,0.833333,1.0,0.0,0.0,0.958333
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,1,6,all components,0.666667,0.5,1.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333,0.666667,0.666667,0.0,0.0,0.761667
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,2,6,all components,0.5,0.333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.833333,0.0,0.0,0.641667
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,3,6,all components,0.833333,0.666667,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.833333,0.666667,0.166667,0.0,0.983333
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,4,6,all components,0.5,0.833333,0.833333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.666667,0.0,0.0,0.66
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,5,6,all components,1.0,0.833333,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.666667,1.0,0.333333,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,6,6,all components,0.5,0.5,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.5,1.0,0.666667,0.0,0.0,0.645
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,7,6,all components,0.666667,0.166667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.833333,1.0,0.0,0.0,0.846667
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,8,6,all components,0.666667,0.833333,0.833333,0.833333,0.0,0.0,0.0,0.0,0.166667,0.333333,0.333333,1.0,0.666667,0.666667,0.0,0.0,0.785833
full_action_equivalence_invariance_audit_v5,drawer_opening,mirror_handed_contact,9,6,all components,1.0,1.0,1.0,0.5,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.666667,0.833333,0.833333,0.166667,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,0,6,all components,1.0,0.666667,1.0,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.666667,1.0,1.0,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,1,6,all components,0.5,0.666667,1.0,0.833333,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.666667,0.833333,0.833333,0.0,0.0,0.5975
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,2,6,all components,0.5,0.333333,0.833333,0.833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.666667,0.833333,0.0,0.0,0.6525
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,3,6,all components,0.666667,0.5,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.5,0.833333,0.0,0.0,0.815
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,4,6,all components,0.833333,0.166667,0.5,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.5,1.0,0.833333,0.166667,0.0,0.925833
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,5,6,all components,0.666667,0.333333,0.833333,0.666667,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.166667,1.0,0.0,0.0,0.813333
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,6,6,all components,0.333333,0.666667,1.0,0.666667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.5,0.833333,0.0,0.0,0.45
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,7,6,all components,1.0,0.333333,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.833333,1.0,0.166667,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,8,6,all components,0.833333,0.5,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,0.5,0.833333,1.0,0.0,0.0,0.965833
full_action_equivalence_invariance_audit_v5,drawer_opening,material_friction_swap,9,6,all components,0.833333,0.833333,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.833333,0.0,0.0,0.965
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,0,6,all components,0.833333,0.5,0.833333,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.833333,1.0,0.0,0.0,0.961667
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,1,6,all components,0.833333,0.5,0.833333,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.833333,0.333333,0.0,0.9375
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,2,6,all components,0.833333,0.666667,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.833333,0.833333,0.0,0.0,0.9675
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,3,6,all components,1.0,0.666667,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.666667,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,4,6,all components,1.0,0.833333,1.0,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.333333,1.0,0.5,0.666667,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,5,6,all components,0.833333,0.833333,0.666667,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.666667,0.5,1.0,0.0,0.0,0.9375
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,6,6,all components,0.833333,0.833333,1.0,0.833333,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.666667,0.666667,0.666667,0.166667,0.0,0.968333
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,7,6,all components,0.833333,0.666667,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.166667,0.0,0.985833
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,8,6,all components,0.5,0.666667,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.5,0.833333,0.666667,0.0,0.0,0.645
full_action_equivalence_invariance_audit_v5,drawer_opening,tool_affordance_swap,9,6,all components,1.0,0.5,0.833333,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.166667,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,0,6,all components,0.666667,0.833333,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,1.0,0.5,0.833333,0.0,0.0,0.815
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,1,6,all components,0.666667,0.0,1.0,0.666667,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.5,0.666667,1.0,0.0,0.0,0.809167
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,2,6,all components,0.666667,0.5,0.833333,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.666667,0.666667,1.0,0.0,0.0,0.8025
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,3,6,all components,0.666667,0.5,0.833333,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.5,0.833333,0.666667,0.833333,0.0,0.0,0.755833
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,4,6,all components,1.0,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.333333,1.0,0.833333,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,5,6,all components,1.0,0.5,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.666667,0.833333,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,6,6,all components,1.0,0.333333,0.666667,0.833333,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.833333,0.666667,0.666667,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,7,6,all components,0.666667,0.833333,1.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.666667,0.5,1.0,0.0,0.0,0.785833
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,8,6,all components,1.0,0.833333,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.833333,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,support_surface_change,9,6,all components,0.833333,0.5,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.5,1.0,0.166667,0.0,0.976667
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,0,6,all components,0.666667,0.833333,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,1.0,0.833333,0.0,0.0,0.78
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,1,6,all components,0.333333,0.5,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,1.0,0.833333,0.0,0.0,0.453333
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,2,6,all components,0.666667,0.666667,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,1.0,0.166667,0.0,0.795
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,3,6,all components,0.833333,1.0,0.5,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.833333,1.0,0.0,0.0,0.961667
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,4,6,all components,0.833333,0.833333,0.833333,0.666667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.5,1.0,0.0,0.0,0.964167
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,5,6,all components,0.833333,0.5,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.333333,0.0,0.333333,0.833333,0.5,1.0,0.333333,0.0,0.875833
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,6,6,all components,0.666667,0.5,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.666667,1.0,0.0,0.0,0.785
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,7,6,all components,1.0,0.333333,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.833333,0.833333,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,8,6,all components,0.5,0.833333,1.0,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,1.0,0.833333,0.833333,0.0,0.0,0.618333
full_action_equivalence_invariance_audit_v5,drawer_opening,temporal_order_reversal,9,6,all components,0.833333,0.333333,0.666667,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.666667,1.0,0.166667,0.0,0.9725
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,0,6,all components,0.833333,0.5,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.5,0.833333,0.166667,0.0,0.958333
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,1,6,all components,0.666667,0.666667,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,0.666667,0.166667,0.0,0.838333
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,2,6,all components,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.833333,0.833333,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,3,6,all components,1.0,0.833333,1.0,0.833333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.166667,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,4,6,all components,0.833333,0.5,1.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.833333,0.833333,0.0,0.0,0.966667
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,5,6,all components,0.666667,0.666667,1.0,0.666667,0.0,0.166667,0.0,0.0,0.333333,0.0,0.333333,0.666667,0.666667,0.666667,0.0,0.0,0.751667
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,6,6,all components,0.666667,0.5,1.0,0.833333,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.0,0.5,0.666667,1.0,0.0,0.0,0.813333
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,7,6,all components,1.0,0.666667,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.666667,0.5,1.0,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,8,6,all components,0.666667,0.5,0.833333,0.833333,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,1.0,0.333333,0.0,0.0,0.779167
full_action_equivalence_invariance_audit_v5,drawer_opening,mixed_physical_invalidity,9,6,all components,1.0,0.666667,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,1.0,1.0,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,0,6,all components,0.833333,0.666667,0.833333,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.666667,0.833333,0.0,0.0,0.98
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,1,6,all components,0.833333,0.833333,1.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.833333,1.0,0.166667,0.0,1.0
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,2,6,all components,0.833333,0.166667,0.833333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,0.666667,0.833333,0.0,0.0,0.981667
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,3,6,all components,0.5,0.333333,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.666667,0.666667,0.0,0.0,0.65
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,4,6,all components,1.0,1.0,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.5,0.666667,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,5,6,all components,0.666667,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.786667
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,6,6,all components,1.0,0.333333,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.833333,0.666667,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,7,6,all components,0.666667,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.833333,0.666667,0.0,0.0,0.755
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,8,6,all components,0.833333,0.333333,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,1.0,1.0,0.0,0.0,0.946667
full_action_equivalence_invariance_audit_v5,cable_routing,lighting_background_shift,9,6,all components,0.833333,0.833333,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.5,0.833333,0.0,0.0,0.966667
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,0,6,all components,0.666667,0.666667,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,1.0,0.833333,0.0,0.0,0.805
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,1,6,all components,0.5,0.166667,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.5,1.0,0.0,0.0,0.661667
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,2,6,all components,1.0,0.666667,0.666667,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.833333,0.666667,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,3,6,all components,0.833333,0.833333,1.0,1.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.166667,1.0,0.833333,0.666667,0.0,0.0,0.979167
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,4,6,all components,0.666667,0.666667,0.5,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.833333,1.0,0.0,0.0,0.795
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,5,6,all components,0.666667,0.833333,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.5,0.666667,0.833333,0.0,0.0,0.846667
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,6,6,all components,0.833333,0.5,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.5,0.833333,0.0,0.0,0.965
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,7,6,all components,1.0,0.833333,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.5,0.333333,0.0,0.0,1.0
full_action_equivalence_invariance_audit_v5,cable_routing,camera_viewpoint_shift,8,6,all components,0.833333,0.333333,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.5,1.0,0.0,0.0,0.94
